Date,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow,Profitability_Label,Marketing_Efficiency_Ratio,Marketing_Efficiency_Label,Dominant_Sales_Channel,myntra_sales,meesho_sales
28-11-2024,20939.02,14945.63,98512.07,67,1470.33,29665.74,68846.33,39761.47,29084.86,16739.43,11112.92,1181.45,12294.37,51.06,11513.16,-11462.1,0,-11462.1,Medium Profit,5.599825774,Medium Efficiency,Amazon_Sales,10575.74,15310.55
29-11-2024,24318.41,21257.26,120822.03,83,1455.69,36384.12,84437.91,48766.22,35671.69,20309.14,13240.43,1680.38,14920.81,441.74,11513.16,-11071.42,0,-11071.42,Medium Profit,5.659070118,Medium Efficiency,Amazon_Sales,14642.91,39882.69
30-11-2024,38988.24,36865.21,190618.52,131,1455.1,57402.51,133216.01,76937.5,56278.51,30860.15,20446.58,2914.19,23360.77,2057.59,11513.16,-9455.56,0,-9455.56,High Profit,5.702552185,High Efficiency,Amazon_Sales,11840.11,39193.38
01-12-2024,26954.2,36656.12,166620.95,114,1461.59,50175.93,116445.02,67251.59,49193.43,27592.61,17283.12,2897.66,20180.78,1420.05,11513.16,-10093.11,0,-10093.11,High Profit,5.77009511,High Efficiency,Amazon_Sales,11629.15,28810.42
02-12-2024,26487.16,20210.34,129123.75,89,1450.83,38884.09,90239.66,52116.96,38122.7,21984.54,14483.64,1597.62,16081.26,56.9,11513.16,-11456.26,0,-11456.26,Medium Profit,5.611479449,Medium Efficiency,Amazon_Sales,44218.42,14385.36
03-12-2024,25430.5,16809.18,125933.44,86,1464.34,37923.36,88010.08,50829.29,37180.79,22337.46,14511.68,1328.76,15840.44,-997.11,11513.16,-12510.27,0,-12510.27,Medium Profit,5.556037585,Low Efficiency,Amazon_Sales,38146.31,29767.3
04-12-2024,22361.6,18790.21,110221.05,76,1450.28,33191.76,77029.29,44487.45,32541.84,18421.46,12158.75,1485.36,13644.11,476.26,11513.16,-11036.9,0,-11036.9,Medium Profit,5.645607519,Medium Efficiency,Amazon_Sales,28966.95,10310.35
05-12-2024,19174.86,17684.43,107483.26,74,1452.48,32367.31,75115.95,43382.42,31733.53,18997.6,11941.72,1397.95,13339.67,-603.75,11513.16,-12116.91,350000,-362116.91,Medium Profit,5.631020108,Medium Efficiency,Amazon_Sales,13913.37,8980.88
06-12-2024,18193.13,16222.08,122468.73,84,1457.96,36880.01,85588.72,49430.86,36157.86,23649.14,14129,1282.35,15411.35,-2902.64,11513.16,-14415.8,0,-14415.8,Low Profit,5.553616004,Low Efficiency,Amazon_Sales,29664.64,16245.85
07-12-2024,38783.04,38936.82,190584.88,131,1454.85,57392.38,133192.5,76923.92,56268.58,30399.1,20166.62,3077.95,23244.57,2624.91,11513.16,-8888.24,0,-8888.24,High Profit,5.730047921,High Efficiency,Amazon_Sales,28938.87,22803.93
08-12-2024,36377.2,33845.35,196908.44,135,1458.58,59296.64,137611.79,79476.24,58135.56,33821.3,21684.63,2675.47,24360.09,-45.84,11513.16,-11558.99,0,-11558.99,Medium Profit,5.649067389,Medium Efficiency,Amazon_Sales,16928.07,35784.72
09-12-2024,20198.7,24455.96,133897.59,92,1455.41,40321.67,93575.92,54043.78,39532.13,23872.61,14553.88,1933.24,16487.12,-827.59,11513.16,-12340.75,0,-12340.75,Medium Profit,5.675698363,Medium Efficiency,Amazon_Sales,27354.07,31269.41
10-12-2024,16943.41,22451.21,131390.81,90,1459.9,39566.79,91824.02,53031.99,38792.03,24671.36,14487.12,1774.76,16261.88,-2141.22,11513.16,-13654.38,0,-13654.38,Low Profit,5.646580838,Medium Efficiency,Amazon_Sales,25940.19,31766.61
11-12-2024,21473.52,22173.99,131470.17,90,1460.78,39590.68,91879.48,53064.02,38815.46,23605.97,14534.54,1752.85,16287.39,-1077.89,11513.16,-12591.05,0,-12591.05,Medium Profit,5.641142012,Medium Efficiency,Amazon_Sales,34634,21615.79
12-12-2024,20904.06,18421.35,99506.08,68,1463.32,29965.08,69541,40162.67,29378.33,16140.68,10782.9,1456.2,12239.1,998.55,11513.16,-10514.61,0,-10514.61,High Profit,5.681872033,Medium Efficiency,Amazon_Sales,35403.75,19069.92
13-12-2024,17978.69,23110.57,128125.9,88,1455.98,38583.6,89542.3,51714.21,37828.09,23305.91,13965.26,1826.89,15792.14,-1269.97,11513.16,-12783.13,0,-12783.13,Low Profit,5.67005485,Medium Efficiency,Amazon_Sales,11812.16,19873.24
14-12-2024,43450.19,24194.41,176865.93,122,1449.72,53261.08,123604.85,71386.67,52218.17,29218.62,20302.72,1912.56,22215.29,784.27,11513.16,-10728.89,0,-10728.89,Medium Profit,5.563953925,Low Efficiency,Amazon_Sales,24984.5,39604.79
15-12-2024,56993.2,53518.79,352450.46,243,1450.41,106136.28,246314.17,142256.15,104058.03,64955.8,39752.85,4230.65,43983.49,-4881.27,11513.16,-16394.43,0,-16394.43,Low Profit,5.600150647,Medium Efficiency,Amazon_Sales,35034.4,9283.49
16-12-2024,23190.84,18768.93,115328.71,79,1459.86,34729.88,80598.84,46549.01,34049.83,19692.17,12840.81,1483.68,14324.49,33.17,11513.16,-11479.99,0,-11479.99,Medium Profit,5.626646394,Medium Efficiency,Amazon_Sales,30125.45,35745.01
17-12-2024,26465.37,18952.88,118926.97,82,1450.33,35813.45,83113.52,48001.33,35112.18,19513.78,13294.86,1498.22,14793.08,805.32,11513.16,-10707.83,0,-10707.83,Medium Profit,5.618405363,Medium Efficiency,Amazon_Sales,44259.59,26517.61
18-12-2024,16946.6,18089.71,106082.66,73,1453.19,31945.54,74137.13,42817.11,31320.01,18911.88,11701.57,1429.99,13131.56,-723.43,11513.16,-12236.59,0,-12236.59,Medium Profit,5.645721453,Medium Efficiency,Amazon_Sales,36347.75,22035.69
19-12-2024,19825.55,18832.14,124638.89,86,1449.29,37533.53,87105.37,50306.78,36798.58,23227.73,14070.51,1488.68,15559.18,-1988.32,11513.16,-13501.48,0,-13501.48,Low Profit,5.598326518,Medium Efficiency,Amazon_Sales,16517.38,31208.25
20-12-2024,19825.07,21885.87,106143.98,73,1454.03,31964,74179.98,42841.86,31338.12,17282.85,11204.9,1730.07,12934.97,1120.29,11513.16,-10392.87,0,-10392.87,High Profit,5.734839741,High Efficiency,Amazon_Sales,12822.75,23573.41
21-12-2024,40947.41,32079.03,219266.51,151,1452.1,66029.51,153236.99,88500.41,64736.59,39239.62,24892.76,2535.84,27428.6,-1931.63,11513.16,-13444.79,0,-13444.79,Low Profit,5.586759441,Low Efficiency,Amazon_Sales,35696.77,35949.54
22-12-2024,44278.1,24371.05,185157.99,127,1457.94,55758.14,129399.85,74733.52,54666.33,31414.34,21381.94,1926.53,23308.46,-56.47,11513.16,-11569.63,0,-11569.63,Medium Profit,5.55162589,Low Efficiency,Amazon_Sales,11060.45,36822.46
23-12-2024,21913.23,17916.28,107723.79,74,1455.73,32439.74,75284.05,43479.51,31804.54,18255.66,11942.88,1416.28,13359.15,189.73,11513.16,-11323.43,0,-11323.43,Medium Profit,5.635392222,Medium Efficiency,Amazon_Sales,33431.02,21495.07
24-12-2024,17998.37,23737.63,116649.91,80,1458.12,35127.74,81522.17,47082.27,34439.9,20044.24,12355.76,1876.45,14232.21,163.45,11513.16,-11349.7,0,-11349.7,Medium Profit,5.728004997,High Efficiency,Amazon_Sales,47609.21,16858.49
25-12-2024,23610.98,22710.63,119279.42,82,1454.63,35919.59,83359.84,48143.59,35216.24,19752.33,12842.01,1795.27,14637.28,826.64,11513.16,-10686.52,0,-10686.52,Medium Profit,5.695036236,High Efficiency,Amazon_Sales,33018.97,26955.21
26-12-2024,25920.17,16986.44,121170.1,83,1459.88,36488.94,84681.16,48906.71,35774.45,20807.81,13854.66,1342.77,15197.43,-230.79,11513.16,-11743.95,0,-11743.95,Medium Profit,5.572071067,Low Efficiency,Amazon_Sales,25526.8,37195.63
27-12-2024,24545.81,15117.38,118819.97,81,1466.91,35781.23,83038.74,47958.15,35080.59,21281.63,13790.69,1195.03,14985.71,-1186.75,11513.16,-12699.91,0,-12699.91,Medium Profit,5.541194912,Low Efficiency,Amazon_Sales,35731.53,14741.19
28-12-2024,30585.11,24058.22,157893.47,108,1461.98,47547.75,110345.72,63729.01,46616.72,27531.41,17797.82,1901.8,19699.62,-614.31,11513.16,-12127.47,0,-12127.47,Medium Profit,5.601413631,Medium Efficiency,Amazon_Sales,28330.12,27934.93
29-12-2024,42124.27,24069.88,201688.87,139,1451,60736.21,140952.65,81405.72,59546.94,36482.61,23620.32,1902.72,25523.03,-2458.71,11513.16,-13971.86,0,-13971.86,Low Profit,5.522567266,Low Efficiency,Amazon_Sales,31824.67,28209.93
30-12-2024,18785.24,16342.27,111066.33,76,1461.4,33446.31,77620.02,44828.62,32791.4,20451.53,12596.7,1291.85,13888.55,-1548.68,11513.16,-13061.84,0,-13061.84,Low Profit,5.588777806,Low Efficiency,Amazon_Sales,47658.59,31459.62
31-12-2024,18633.23,21384.38,125573.26,86,1460.15,37814.9,87758.36,50683.91,37074.45,22834.86,13855.36,1690.43,15545.79,-1306.2,11513.16,-12819.36,0,-12819.36,Low Profit,5.645152803,Medium Efficiency,Amazon_Sales,25444.11,12210.17
01-01-2025,26006.99,19773.55,112223.88,77,1457.45,33794.89,78428.99,45295.83,33133.15,17679.11,12294.33,1563.09,13857.42,1596.62,11513.16,-9916.54,0,-9916.54,High Profit,5.659710826,Medium Efficiency,Amazon_Sales,48447.62,30906.4
02-01-2025,19002.76,21808.7,127902.65,88,1453.44,38516.37,89386.28,51624.1,37762.18,23298.81,14108.7,1723.97,15832.67,-1369.3,11513.16,-12882.46,0,-12882.46,Low Profit,5.645685788,Medium Efficiency,Amazon_Sales,46214.03,37089.04
03-01-2025,17336.94,16546.14,119707.83,82,1459.85,36048.6,83659.24,48316.51,35342.73,23048.14,13718.76,1307.97,15026.73,-2732.14,11513.16,-14245.3,0,-14245.3,Low Profit,5.567361628,Low Efficiency,Amazon_Sales,17831.65,13749.86
04-01-2025,44217.17,26132.31,191579.83,132,1451.36,57692,133887.84,77325.51,56562.33,32574.9,22001.72,2065.75,24067.47,-80.04,11513.16,-11593.2,0,-11593.2,Medium Profit,5.563020957,Low Efficiency,Amazon_Sales,12774.45,15601.39
05-01-2025,34104.52,27096.35,177386.63,122,1453.99,53417.88,123968.74,71596.84,52371.91,31266.86,19986.06,2141.96,22128.02,-1022.97,11513.16,-12536.13,350000,-362536.13,Medium Profit,5.602342189,Medium Efficiency,Amazon_Sales,14031.12,39084.64
06-01-2025,23134.62,18813.17,122758.69,84,1461.41,36967.33,85791.37,49547.9,36243.47,21766.52,13822.99,1487.18,15310.17,-833.22,11513.16,-12346.38,0,-12346.38,Medium Profit,5.603554369,Medium Efficiency,Amazon_Sales,10728.87,13791.26
07-01-2025,16740.49,20629.66,110970.46,76,1460.14,33417.44,77553.02,44789.93,32763.09,19885.75,12013.8,1630.77,13644.56,-767.22,11513.16,-12280.38,0,-12280.38,Medium Profit,5.683805121,High Efficiency,Amazon_Sales,13777.72,35340.32
08-01-2025,19699.43,18618.61,102901.55,71,1449.32,30987.58,71913.97,41533.15,30380.82,17207.26,11208.2,1471.8,12680,493.56,11513.16,-11019.6,0,-11019.6,Medium Profit,5.671448738,Medium Efficiency,Amazon_Sales,37320.27,23752.89
09-01-2025,21723.98,16653.31,114794.49,79,1453.09,34569,80225.49,46333.38,33892.11,20605.56,13051.11,1316.44,14367.55,-1081.01,11513.16,-12594.17,0,-12594.17,Medium Profit,5.583797516,Low Efficiency,Amazon_Sales,12847.55,15911.39
10-01-2025,27700.03,16771.24,107798.37,74,1456.73,32462.2,75336.17,43509.61,31826.56,16927.4,12105.07,1325.76,13430.83,1468.33,11513.16,-10044.83,0,-10044.83,High Profit,5.6091969,Medium Efficiency,Amazon_Sales,22759.03,35864
11-01-2025,39849.3,29473.42,199759.24,137,1458.1,60155.13,139604.11,80626.88,58977.23,35074.14,22645.13,2329.87,24974.99,-1071.91,11513.16,-12585.07,0,-12585.07,Medium Profit,5.589756392,Low Efficiency,Amazon_Sales,43795.01,22249.77
12-01-2025,29616.59,32250.15,190540.74,131,1454.51,57379.09,133161.65,76906.11,56255.55,34576.73,21049.97,2549.37,23599.33,-1920.52,11513.16,-13433.68,0,-13433.68,Low Profit,5.642602989,Medium Efficiency,Amazon_Sales,10930.88,24474.16
13-01-2025,20604.9,21534.42,112434.67,77,1460.19,33858.37,78576.3,45380.91,33195.39,18766.54,12088.19,1702.29,13790.48,638.36,11513.16,-10874.8,0,-10874.8,Medium Profit,5.697865484,High Efficiency,Amazon_Sales,42578.74,19495.47
14-01-2025,19020.7,21055.96,114245.92,78,1464.69,34403.81,79842.11,46111.97,33730.14,19763.36,12392.69,1664.47,14057.15,-90.37,11513.16,-11603.53,0,-11603.53,Medium Profit,5.679822012,Medium Efficiency,Amazon_Sales,21274.19,26974.43
15-01-2025,41244.35,45067.69,226082.38,156,1449.25,68082.03,158000.35,91251.43,66748.92,37444.33,24071.89,3562.59,27634.48,1670.11,11513.16,-9843.05,0,-9843.05,High Profit,5.717507621,High Efficiency,Amazon_Sales,14726.59,13232.76
16-01-2025,18931.41,24286.93,129888.81,89,1459.42,39114.48,90774.33,52425.76,38348.58,23361.38,14043.26,1919.88,15963.14,-975.94,11513.16,-12489.1,0,-12489.1,Medium Profit,5.68649589,High Efficiency,Amazon_Sales,37869.49,20514.61
17-01-2025,24349.52,18164.22,115781.41,79,1465.59,34866.2,80915.21,46731.73,34183.49,19639.18,12981.43,1435.88,14417.31,126.99,11513.16,-11386.16,0,-11386.16,Medium Profit,5.612365275,Medium Efficiency,Amazon_Sales,35157.71,39021.19
18-01-2025,26979.78,36784.9,193030.49,133,1451.36,58128.85,134901.64,77911.02,56990.62,34394.91,20778.02,2907.84,23685.85,-1090.14,11513.16,-12603.3,0,-12603.3,Medium Profit,5.69545277,High Efficiency,Amazon_Sales,45098.88,16260.27
19-01-2025,43399.28,24169.54,173696.89,119,1459.64,52306.76,121390.13,70107.59,51282.54,28538.37,19884.6,1910.6,21795.2,948.97,11513.16,-10564.18,0,-10564.18,High Profit,5.569580917,Low Efficiency,Amazon_Sales,39402.84,29015.57
20-01-2025,23229.42,20145.89,116209.22,80,1452.62,34995.03,81214.19,46904.4,34309.79,19661.1,12774.79,1592.53,14367.32,281.37,11513.16,-11231.79,0,-11231.79,Medium Profit,5.652702801,Medium Efficiency,Amazon_Sales,42139.24,18406.08
21-01-2025,17421.71,15363.72,102376.17,70,1462.52,30829.37,71546.8,41321.1,30225.7,18474.28,11571.18,1214.5,12785.68,-1034.26,11513.16,-12547.41,0,-12547.41,Medium Profit,5.595854112,Low Efficiency,Amazon_Sales,21281.38,32751.14
22-01-2025,23483.26,15889.21,106838.09,73,1463.54,32173.03,74665.07,43122.02,31543.05,18190.55,12094.66,1256.04,13350.7,1.79,11513.16,-11511.36,0,-11511.36,Medium Profit,5.592595894,Low Efficiency,Amazon_Sales,17097.58,12187.96
23-01-2025,23812.7,17631.69,113623.98,78,1456.72,34216.52,79407.47,45860.94,33546.52,19235.82,12765.35,1393.78,14159.13,151.57,11513.16,-11361.59,0,-11361.59,Medium Profit,5.608216748,Medium Efficiency,Amazon_Sales,40024.59,39034.27
24-01-2025,26192.08,23460.19,139020.12,95,1463.37,41864.26,97155.85,56111.34,41044.52,24074.73,15367.51,1854.52,17222.03,-252.25,11513.16,-11765.41,0,-11765.41,Medium Profit,5.641370384,Medium Efficiency,Amazon_Sales,42273.39,22521.27
25-01-2025,37972.34,31306.12,174896.08,120,1457.47,52667.88,122228.19,70591.6,51636.59,28236.12,19095.03,2474.74,21569.77,1830.7,11513.16,-9682.46,0,-9682.46,High Profit,5.666643177,Medium Efficiency,Amazon_Sales,49620.21,15553.61
26-01-2025,41382.6,39478.89,204083.56,140,1457.74,61457.35,142626.21,82372.26,60253.95,33410.24,21889.63,3120.8,25010.43,1833.28,11513.16,-9679.88,0,-9679.88,High Profit,5.702669246,High Efficiency,Amazon_Sales,26504.71,10351.9
27-01-2025,23410.01,22080.7,127867,88,1453.03,38505.63,89361.36,51609.71,37751.65,22057.44,14067.79,1745.47,15813.26,-119.05,11513.16,-11632.21,0,-11632.21,Medium Profit,5.651039697,Medium Efficiency,Amazon_Sales,24880.72,13432.25
28-01-2025,18040.31,19286.6,122229.52,84,1455.11,36807.97,85421.55,49334.31,36087.24,22985.78,13689.66,1524.6,15214.27,-2112.81,11513.16,-13625.97,0,-13625.97,Low Profit,5.614567771,Medium Efficiency,Amazon_Sales,41056.52,24632.77
29-01-2025,19163.69,19301.16,112506.04,77,1461.12,33879.86,78626.18,45409.72,33216.46,19665.43,12394.67,1525.75,13920.42,-369.39,11513.16,-11882.55,0,-11882.55,Medium Profit,5.64826205,Medium Efficiency,Amazon_Sales,23632.14,18784.1
30-01-2025,26013.41,24024.32,130877.66,90,1454.2,39412.26,91465.4,52824.88,38640.53,21711.29,14209.68,1899.12,16108.8,820.44,11513.16,-10692.72,0,-10692.72,Medium Profit,5.677977255,Medium Efficiency,Amazon_Sales,47230.29,34524.27
31-01-2025,25031.85,24163.86,122207.19,84,1454.85,36801.25,85405.94,49325.3,36080.64,19563.28,13038.1,1910.15,14948.25,1569.11,11513.16,-9944.04,0,-9944.04,High Profit,5.713440704,High Efficiency,Amazon_Sales,44336.51,21788.4
01-02-2025,38937.71,40364.61,200635.97,138,1453.88,60419.15,140216.82,80980.75,59236.08,32509.36,21313.37,3190.81,24504.19,2222.54,11513.16,-9290.62,0,-9290.62,High Profit,5.722156905,High Efficiency,Amazon_Sales,27159.76,15958.86
02-02-2025,39257.02,27632.79,184196.55,127,1450.37,55468.61,128727.94,74345.46,54382.48,31075.64,20820.33,2184.37,23004.69,302.15,11513.16,-11211.01,0,-11211.01,Medium Profit,5.595725915,Low Efficiency,Flipkart_Sales,40034.84,27748.64
03-02-2025,27255.33,24501.45,120162.02,82,1465.39,36185.37,83976.65,48499.83,35476.82,18342.51,12721.23,1936.83,14658.07,2476.24,11513.16,-9036.91,0,-9036.91,High Profit,5.72903868,High Efficiency,Amazon_Sales,40181.71,30616.87
04-02-2025,19915.05,23765.81,113672.62,78,1457.34,34231.16,79441.45,45880.57,33560.88,18703.45,11956.08,1878.68,13834.76,1022.67,11513.16,-10490.49,0,-10490.49,High Profit,5.742163218,High Efficiency,Amazon_Sales,14124.95,13345.34
05-02-2025,17282.72,19078.95,131270.61,90,1458.56,39530.59,91740.02,52983.48,38756.54,25470.52,14919.59,1508.19,16427.78,-3141.75,11513.16,-14654.91,350000,-364654.91,Low Profit,5.584444155,Low Efficiency,Amazon_Sales,46102.12,13363.81
06-02-2025,26694.32,24692.15,127111.3,87,1461.05,38278.06,88833.24,51304.7,37528.54,20328.26,13620.01,1951.91,15571.92,1628.36,11513.16,-9884.8,0,-9884.8,High Profit,5.704706934,High Efficiency,Amazon_Sales,30210.09,9173.49
07-02-2025,19159.76,22709.38,126640.6,87,1455.64,38136.32,88504.28,51114.71,37389.57,22734.04,13821.09,1795.17,15616.26,-960.73,11513.16,-12473.89,0,-12473.89,Medium Profit,5.667444062,Medium Efficiency,Amazon_Sales,43058.3,31564.86
08-02-2025,31226.73,31925.41,198490.49,136,1459.49,59773.06,138717.43,80114.79,58602.64,36401.3,22150.33,2523.7,24674.03,-2472.68,11513.16,-13985.84,0,-13985.84,Low Profit,5.622001351,Medium Efficiency,Amazon_Sales,22801.98,29241.74
09-02-2025,40753.6,38702.46,179644,123,1460.52,54097.66,125546.34,72507.96,53038.38,26891.92,18742.84,3059.42,21802.26,4344.2,11513.16,-7168.96,0,-7168.96,High Profit,5.758409449,High Efficiency,Amazon_Sales,45820.93,23188.19
10-02-2025,24816.25,18988.6,121050.49,83,1458.44,36452.92,84597.57,48858.43,35739.14,20631.59,13572.5,1501.04,15073.55,34,11513.16,-11479.16,0,-11479.16,Medium Profit,5.61231893,Medium Efficiency,Amazon_Sales,25568.07,35013.45
11-02-2025,18990.67,16398.6,106877.44,73,1464.07,32184.88,74692.57,43137.9,31554.66,19122.4,12032.15,1296.3,13328.46,-896.2,11513.16,-12409.36,0,-12409.36,Medium Profit,5.603991009,Medium Efficiency,Amazon_Sales,10433.51,33781.44
12-02-2025,20377.25,18414.99,125779.35,86,1462.55,37876.96,87902.39,50767.1,37135.29,23227.77,14277.64,1455.7,15733.34,-1825.82,11513.16,-13338.98,0,-13338.98,Low Profit,5.587013946,Low Efficiency,Amazon_Sales,46215.28,26731.34
13-02-2025,24170.92,16905.45,122324.95,84,1456.25,36836.71,85488.24,49372.83,36115.41,21672.96,14019.01,1336.37,15355.38,-912.92,11513.16,-12426.08,0,-12426.08,Medium Profit,5.567315169,Low Efficiency,Amazon_Sales,13651.47,35784.68
14-02-2025,26944.52,15939.24,118088.82,81,1457.89,35561.05,82527.77,47663.04,34864.73,20036.37,13584.16,1259.99,14844.16,-15.79,11513.16,-11528.95,0,-11528.95,Medium Profit,5.559611996,Low Efficiency,Amazon_Sales,22772.55,14586.92
15-02-2025,55279.34,63410.51,345698.35,238,1452.51,104102.97,241595.39,139530.86,102064.52,60671.12,37539.5,5012.59,42552.08,-1158.68,11513.16,-12671.84,0,-12671.84,Medium Profit,5.677639965,Medium Efficiency,Amazon_Sales,48002.48,11581.43
16-02-2025,28283.22,27605.62,187357.24,129,1452.38,56420.42,130936.83,75621.18,55315.65,35169.48,21244.26,2182.22,23426.48,-3280.31,11513.16,-14793.47,0,-14793.47,Low Profit,5.589266078,Low Efficiency,Amazon_Sales,48024.29,16631.99
17-02-2025,20164.42,21772.34,109676.74,75,1462.36,33027.85,76648.89,44267.76,32381.13,18008.99,11689.8,1721.1,13410.89,961.25,11513.16,-10551.91,0,-10551.91,High Profit,5.715421572,High Efficiency,Amazon_Sales,32937.52,9826.78
18-02-2025,17159.68,18852.93,115894.06,79,1467.01,34900.12,80993.94,46777.19,34216.74,21391.33,12904.83,1490.32,14395.15,-1569.73,11513.16,-13082.89,0,-13082.89,Low Profit,5.626474194,Medium Efficiency,Amazon_Sales,35273.49,24997.42
19-02-2025,24955.75,24743.46,128569.3,88,1461.01,38717.12,89852.18,51893.18,37959,21154.03,13807.08,1955.96,15763.04,1041.93,11513.16,-10471.23,0,-10471.23,High Profit,5.70018093,High Efficiency,Amazon_Sales,27937.82,37971.38
20-02-2025,19268.88,21196.51,101956.47,70,1456.52,30702.98,71253.48,41151.7,30101.79,16455.63,10739.71,1675.58,12415.28,1230.87,11513.16,-10282.29,0,-10282.29,High Profit,5.739176241,High Efficiency,Amazon_Sales,21728.43,9258.99
21-02-2025,18068.39,22827.5,132161.33,91,1452.32,39798.82,92362.51,53342.99,39019.52,24475.01,14539.55,1804.51,16344.06,-1799.55,11513.16,-13312.71,0,-13312.71,Low Profit,5.651136254,Medium Efficiency,Amazon_Sales,23146.58,11907.52
22-02-2025,43865.5,32161.68,206881.98,142,1456.92,62300.06,144581.92,83501.76,61080.16,35015.63,23234.84,2542.37,25777.21,287.31,11513.16,-11225.84,0,-11225.84,Medium Profit,5.60890492,Medium Efficiency,Amazon_Sales,36900.74,22470.37
23-02-2025,32607.73,32067.62,194389.25,134,1450.67,58538.02,135851.23,78459.44,57391.79,35184.08,21586.03,2534.94,24120.96,-1913.25,11513.16,-13426.41,0,-13426.41,Low Profit,5.632082222,Medium Efficiency,Amazon_Sales,40094.98,37884
24-02-2025,18396.26,22271.14,106409.18,73,1457.66,32043.86,74365.31,42948.9,31416.41,17547.03,11188.93,1760.53,12949.46,919.92,11513.16,-10593.24,0,-10593.24,High Profit,5.742734446,High Efficiency,Amazon_Sales,41663.16,18117
25-02-2025,27854.5,15273.57,113280.46,78,1452.31,34113.07,79167.39,45722.29,33445.1,18878.62,13033.26,1207.37,14240.63,325.85,11513.16,-11187.3,0,-11187.3,Medium Profit,5.559261774,Low Efficiency,Amazon_Sales,41584.73,24231.51
26-02-2025,23515.55,24426.03,113390.64,78,1453.73,34146.25,79244.39,45766.76,33477.63,17630.19,11830.79,1930.87,13761.66,2085.78,11513.16,-9427.38,0,-9427.38,High Profit,5.758345287,High Efficiency,Amazon_Sales,13648.24,9330.33
